gauge_id,benchmark_catch,surfacewater_abs,groundwater_abs,discharges,abs_agriculture_perc,abs_amenities_perc,abs_energy_perc,abs_environmental_perc,abs_industry_perc,abs_watersupply_perc,num_reservoir,reservoir_cap,reservoir_he,reservoir_nav,reservoir_drain,reservoir_wr,reservoir_fs,reservoir_env,reservoir_nousedata,reservoir_year_first,reservoir_year_last
40021,N,0.000,0.000,0.028,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40022,N,0.001,0.066,0.026,0.86,0.00,0.00,0.00,0.00,99.14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40033,N,0.000,0.257,0.000,0.00,0.00,0.00,0.00,0.00,100.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4003,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4005,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4006,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41001,N,0.000,0.000,0.031,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41003,N,0.109,0.000,0.029,0.07,0.00,0.00,0.00,0.00,99.93,1,3546,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1971,1971
41004,N,0.042,0.004,0.050,2.60,0.00,0.00,0.00,1.09,96.32,1,5206,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
41005,N,0.008,0.004,0.073,13.01,0.00,0.00,0.00,0.39,86.60,1,5206,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
41006,N,0.000,0.005,0.055,4.34,0.00,0.00,0.00,27.73,67.93,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41009,N,0.024,0.015,0.036,60.94,0.15,0.00,0.00,5.50,33.42,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41011,N,0.027,0.007,0.050,80.11,0.00,0.00,0.00,0.27,19.61,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41012,N,0.005,0.018,0.018,22.37,0.00,0.00,0.00,0.00,77.63,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41013,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41014,N,0.000,0.000,0.054,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41016,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41019,N,0.000,0.000,0.105,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41020,N,0.000,0.003,0.037,99.31,0.00,0.00,0.00,0.69,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41022,Y,0.002,0.000,0.011,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41023,N,0.000,0.200,0.021,0.05,0.14,0.00,0.00,0.00,99.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41025,Y,0.002,0.000,0.023,10.89,0.00,0.00,0.00,0.01,89.10,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41027,Y,0.001,0.023,0.000,4.12,0.00,0.00,0.00,0.00,95.88,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41028,N,0.000,0.000,0.051,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41029,Y,0.000,0.000,0.005,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42001,N,0.004,0.149,0.003,2.79,0.00,0.00,0.00,0.29,96.92,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42003,Y,0.000,0.000,0.016,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42004,N,0.702,0.106,0.017,94.50,0.00,0.00,0.91,1.70,2.89,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42006,N,0.000,0.311,0.003,57.39,0.00,0.00,0.00,0.00,42.61,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42008,Y,0.244,0.091,0.013,99.68,0.00,0.00,0.00,0.04,0.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42010,Y,0.714,0.560,0.046,66.65,0.00,0.46,9.92,0.02,22.95,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42011,N,0.000,0.068,0.070,0.69,0.00,0.00,0.00,0.08,99.23,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42016,Y,0.886,0.315,0.004,98.81,0.00,0.70,0.23,0.00,0.25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42017,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42024,N,0.052,0.138,0.014,67.82,0.00,0.00,7.11,14.82,10.25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42026,N,0.000,0.007,0.000,11.04,0.00,0.00,2.91,0.19,85.86,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42027,N,0.052,0.076,0.021,99.87,0.00,0.00,0.00,0.00,0.13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43005,N,0.065,0.022,0.021,77.14,0.00,0.00,0.00,0.00,22.86,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43006,N,0.052,0.030,0.010,58.80,1.21,11.88,0.00,0.15,27.96,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43007,N,0.059,0.058,0.038,33.87,0.49,9.52,0.00,0.84,55.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43008,N,0.031,0.062,0.015,62.27,0.24,0.00,0.00,0.05,37.44,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43009,N,0.050,0.008,0.026,54.02,1.73,36.56,0.00,0.21,7.48,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43014,Y,0.199,0.007,0.024,99.93,0.00,0.00,0.00,0.00,0.07,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43017,N,0.000,0.031,0.009,5.16,0.00,0.00,0.00,0.00,94.84,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43018,N,0.084,0.077,0.001,58.53,0.00,0.07,0.00,0.00,41.39,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43021,N,0.230,0.047,0.031,80.97,0.07,0.49,0.00,0.15,18.32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44001,N,0.124,0.100,0.034,58.74,1.25,15.71,0.00,3.49,20.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44002,N,0.044,0.207,0.004,65.97,0.13,0.00,5.28,0.48,28.14,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44006,Y,0.000,0.003,0.000,100.00,0.00,0.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44009,Y,0.834,0.586,0.000,0.12,1.77,56.98,0.00,0.00,41.13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44011,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45001,N,0.100,0.000,0.016,8.76,4.20,27.71,0.00,3.35,55.98,1,21541,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
45003,N,0.085,0.014,0.031,18.54,0.00,58.53,0.00,21.45,1.47,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45004,N,0.026,0.007,0.013,1.49,2.72,76.32,0.00,0.84,18.63,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45005,Y,0.003,0.038,0.029,1.83,0.00,0.00,0.00,0.11,98.06,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45009,N,0.223,0.000,0.002,0.00,0.00,49.37,0.00,0.00,50.63,1,21541,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1979,1979
45012,N,0.001,0.002,0.019,15.16,39.72,0.00,0.00,44.76,0.36,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46003,Y,0.362,0.000,0.017,0.00,4.11,76.91,0.00,0.91,18.06,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46005,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46008,N,0.193,0.000,0.012,0.82,0.00,55.80,0.00,0.00,43.38,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46014,N,0.329,0.000,0.009,0.97,0.27,77.65,0.00,0.02,21.09,1,1727,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1942,1942
47001,N,0.052,0.002,0.008,4.62,0.00,22.14,0.00,21.94,51.30,1,36910,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1989,1989
47004,N,0.064,0.000,0.024,0.01,0.00,48.80,0.00,0.00,51.19,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47005,N,0.000,0.000,0.001,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47008,N,0.180,0.000,0.000,0.01,0.00,0.00,0.00,0.03,99.96,1,36910,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1989,1989
47009,Y,0.000,0.000,0.002,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47011,N,0.798,0.000,0.006,0.00,0.00,0.00,0.00,2.63,97.37,1,4464,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1898,1898
47014,N,0.010,0.000,0.034,0.00,0.00,100.00,0.00,0.00,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
47018,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48003,Y,0.053,0.010,0.032,0.01,0.00,0.00,0.00,99.99,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48004,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48005,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
48011,N,0.410,0.007,0.001,0.02,2.83,0.00,0.00,0.02,97.13,2,32464,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1969,1983
49001,N,0.132,0.002,0.026,0.01,0.00,66.02,0.03,0.50,33.44,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49002,N,0.000,0.000,0.001,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
49004,Y,0.000,0.000,0.008,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50001,N,0.009,0.002,0.006,30.83,9.37,14.01,0.00,18.46,27.33,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50002,Y,0.027,0.000,0.007,0.08,15.12,0.00,0.00,0.18,84.63,1,3170,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1972,1972
50006,N,0.018,0.000,0.006,45.66,13.94,0.00,0.00,0.00,40.40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50007,N,0.018,0.023,0.017,0.00,0.00,43.28,0.00,56.72,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50008,N,0.000,0.000,0.001,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50011,N,0.221,0.000,0.031,0.00,15.13,0.00,0.00,0.17,84.71,1,3170,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1972,1972
5003,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,250500,100.00,0.00,0.00,0.00,0.00,0.00,0.00,1951,1951
51001,N,0.000,0.000,0.002,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52004,N,0.017,0.045,0.089,4.77,0.00,23.81,0.00,1.73,69.70,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52005,N,0.119,0.001,0.011,1.07,0.00,0.00,0.00,8.79,90.14,1,5364,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1958,1958
52006,N,0.037,0.053,0.093,0.28,0.00,0.00,0.00,12.14,87.58,1,2600,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1955,1955
52007,N,0.001,0.001,0.053,75.25,24.39,0.00,0.00,0.35,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52009,N,0.000,0.045,0.166,0.78,0.00,0.00,0.00,85.24,13.98,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52010,Y,0.146,0.009,0.017,2.27,21.28,73.10,0.00,2.02,1.32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52011,N,0.000,0.000,0.011,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52015,N,0.042,0.000,0.000,0.00,0.00,0.00,0.00,0.00,100.00,2,402,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1850,1850
52016,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53005,N,0.008,0.000,0.091,0.31,0.00,0.00,0.00,4.31,95.38,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53006,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53007,N,0.043,0.062,0.043,0.31,0.00,20.63,0.00,9.96,69.11,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53008,Y,0.000,0.118,0.020,0.66,0.00,0.14,7.84,0.51,90.85,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53009,Y,0.000,0.000,0.112,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53013,N,0.009,0.008,0.079,2.76,0.00,0.00,0.00,3.96,93.28,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53017,Y,0.000,0.000,0.027,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53018,N,0.034,0.051,0.066,1.34,0.21,14.68,2.12,19.41,62.24,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53022,N,0.037,0.049,0.064,1.28,0.20,13.95,2.01,19.09,63.48,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53023,N,0.000,0.021,0.009,0.00,0.00,0.00,25.19,0.00,74.81,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53028,N,0.010,0.000,0.021,2.55,0.00,79.21,0.00,0.44,17.80,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54001,N,0.060,0.034,0.023,3.31,0.15,3.77,0.44,3.15,89.19,3,111743,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1967
54002,N,0.026,0.019,0.128,2.64,0.01,1.52,0.07,6.30,89.46,1,22730,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1969,1969
54003,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,59852,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1888
54004,N,0.003,0.085,0.499,0.03,0.01,0.03,0.00,11.73,88.20,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54005,N,0.000,0.004,0.004,8.98,0.00,0.00,0.30,1.95,88.77,2,108680,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1967
54007,N,0.001,0.022,0.120,1.75,0.08,0.00,0.76,1.48,95.94,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54008,Y,0.040,0.002,0.008,0.79,0.00,93.33,0.00,1.88,4.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54011,N,0.001,0.182,0.075,1.11,0.04,0.00,0.74,0.14,97.97,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54012,N,0.007,0.069,0.039,9.37,0.94,0.00,1.51,15.76,72.43,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54015,N,0.000,0.036,0.034,0.59,0.01,0.00,8.82,1.27,89.31,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54016,N,0.001,0.032,0.013,10.06,0.00,0.00,2.47,1.80,85.67,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54017,N,0.001,0.036,0.022,4.74,0.00,0.00,0.00,1.35,93.91,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54018,Y,0.000,0.000,0.008,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54019,N,0.025,0.004,0.091,2.76,0.00,0.00,0.00,15.59,81.64,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54020,N,0.002,0.048,0.024,6.07,0.00,0.00,2.25,0.44,91.25,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54022,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54024,N,0.006,0.205,0.030,5.08,0.00,0.00,0.16,0.55,94.21,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54025,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54027,N,0.055,0.000,0.002,13.96,0.00,17.45,0.00,5.46,63.13,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54028,N,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,59852,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1888
54029,N,0.041,0.001,0.008,0.71,0.05,87.90,0.00,1.46,9.87,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54032,N,0.066,0.047,0.043,2.30,0.09,9.08,0.26,2.19,86.08,3,111743,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1967
54034,Y,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54036,Y,0.039,0.000,0.024,2.79,16.37,0.00,0.00,32.78,48.06,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54038,N,0.000,0.000,0.000,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54044,N,0.004,0.127,0.047,4.53,0.22,0.00,0.00,23.93,71.32,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54048,N,0.002,0.000,0.017,0.43,0.00,0.00,0.00,99.57,0.00,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54049,N,0.116,0.007,0.019,0.63,0.00,0.00,0.03,2.48,96.87,1,22730,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1969,1969
54052,N,0.000,0.000,0.012,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54057,N,0.062,0.037,0.062,2.27,0.13,8.81,0.28,2.53,85.98,4,134473,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1969
54060,N,0.000,0.032,0.000,51.41,0.00,0.00,48.44,0.00,0.16,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54063,N,0.000,0.101,0.000,0.13,0.00,0.00,0.00,1.97,97.90,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54080,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,48828,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1967,1967
54095,N,0.008,0.025,0.020,7.22,0.50,0.00,1.40,10.32,80.57,2,108680,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1888,1967
54096,N,0.004,0.188,0.012,3.06,0.05,0.01,0.00,0.00,96.88,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55002,N,0.000,0.000,0.001,NaN,NaN,NaN,NaN,NaN,NaN,5,100692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1904,1952
55007,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,100692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1904,1952
55008,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55013,N,0.000,0.018,0.005,0.00,0.00,0.00,0.00,1.60,98.40,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55014,Y,0.001,0.000,0.000,47.16,0.00,0.00,0.00,0.00,52.84,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55016,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55018,N,0.000,0.000,0.007,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55021,N,0.000,0.000,0.003,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55023,N,0.016,0.003,0.015,3.27,0.04,2.65,0.00,12.66,81.37,5,100692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1904,1952
55025,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55026,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55029,Y,0.000,0.007,0.003,4.46,0.01,0.00,0.00,0.08,95.45,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55032,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,100692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1904,1952
56001,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,27183,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1906,1955
56002,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56007,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56012,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56013,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57004,Y,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57005,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16088,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1892,1927
57006,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57007,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,16088,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1892,1927
57008,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57009,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58001,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58002,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3277,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1914,1914
58006,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3277,0.00,0.00,0.00,100.00,0.00,0.00,0.00,1914,1914
58008,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58009,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58010,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58012,N,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
